부여번호,기업명,대표자명,주소,담당자,담당자연락처
10079687,주식회사 이트랜드,조수기,전라남도 담양군 담양읍 추성로 1364,김철중,062-529-3300
10077480,(주)아라아이티이엔지,김창원,"인천광역시 서구 청라에메랄드로 94 (청라동), 백양청라빌딩 601호",김현진,032-566-0829
10065025,두베 주식회사,이용웅,"경상남도 양산시 주남로 288, 6607호",이용웅,070-4044-8972
10074807,에이치디솔루션즈(주),양승일,서울특별시 구로구 디지털로 272 (구로동) 한신IT 709,임동혁,02-6918-3800
10069119,(주)일주지앤에스,김정엽,부산광역시 동래구 석사로 10-1 (사직동) 률영빌딩 5층,황정연,051-502-4570
10071993,(주)이지지오,김정수,부산광역시 사상구 모덕로95번길 108 (모라동),박주연,051-327-4047
10095697,주식회사 썬더디에스,정운태,서울특별시 금천구 디지털로9길 33 (가산동) 1201호,이현지,02-585-4550
10102605,(주)에이엔디시스템,고기영,부산광역시 강서구 유통단지1로58번길 48(대저2동) 304동203호,고기영,051-714-0749
10103024,스페이스뱅크,이원희,경기도 성남시 수정구 달래내로 46 (시흥동),이원희,070-4231-0270
10104546,팀에브리웨어,"이다한, 최원기",부산광역시 남구 전포대로 133 (문현동),이다한,02-565-0224
10104983,지인씨앤아이(주),유병재,서울특별시 마포구 큰우물로 75(도화동) 성지빌딩 3층 304호,유병재,070-7780-5378
10105871,뉴젠제트(주),최영신,서울특별시 영등포구 경인로 775(문래동3가) 1동 1103호,박현용,02-1544-7230
10221165,(주)운약근답 올핏,김남중,서울특별시 강남구 강남대로 342 (역삼동) 4층 415호,김정윤,02-568-1306
10230300,주식회사 디지털바인즈,양민영,충청북도 청주시 흥덕구 직지대로436번길 76 (송정동),남상순,070-4652-4245
10078588,(주)엠엔비젼,최진욱,대구광역시 달서구 와룡로 235-1 (죽전동),이재량,053-759-3560
10233158,(주)탐시스텍,여태민,경기도 수원시 영통구 창룡대로256번길 77 (이의동),여태민,010-****-****
10234215,(주)위드라이브,여명호,인천광역시 서구 로봇랜드로 155-11 (청라동),박형순,070-4149-0165
10076838,(주)창진에스씨,최원석,경상남도 창원시 의창구 평산로 26 (팔용동) (주)창진에스씨,하수용,070-4035-2202
10076116,와프(waff),김민구,경상남도 창원시 성산구 완암로 147 (내동),김보미,055-288-0856
10063933,비디에스인포컴(주),김영수,서울특별시 금천구 가산디지털1로 204 (가산동),이중호,02-2126-8114
10088935,주식회사 영연,김기영,강원특별자치도 영월군 영월읍 팔괴로 130-40,박상은,070-8838-0730
10089650,(주)미래테크원,강창근,경상남도 창원시 마산회원구 봉암공단7길 19 (봉암동),홍승범,055-292-5440
10092552,(주)애니토이,신기수,경상남도 창원시 마산회원구 내서읍 광려천남로 59 609호,이훈희,055-346-7406
10092863,디시스,서광식,대전광역시 유성구 국제과학11로 18(둔곡동),서광식,042-932-0907
10076981,주식회사 지성솔루션컨설팅,허민,경기도 광명시 새빛공원로 67 (일직동),허민,02-2135-4509
10085974,주식회사 버넥트,하태진,서울특별시 용산구 한강대로7길 10-15 (한강로3가) 버넥트 익스피리언스센터,변지윤,070-7733-2025
10086092,(주)시즐,이지현,경기도 안양시 동안구 벌말로102번길 49(관양동) 스마트베이2 2층 일부,김태영,032-458-5520
10079511,인터텍,김두석,경상남도 창원시 의창구 차룡로48번길 44 (팔용동) 창원스마트업타워 F714호,김두석,055-251-5355
10077257,(주)인커스소프트,양원계,서울특별시 영등포구 양산로 91(당산동3가) 리드원센터 812호,양원계,02-761-6745
10077713,에스엘(주)평촌알앤디센터,김한영,경기도 안양시 동안구 시민대로327번길 28(관양동),김준택,053-746-2161
10076763,(주)이노베이스,홍준표,"서울특별시 강남구 선릉로 578, 7층 777호(삼성동, 태정빌딩)",송봉섭,02-323-7761
10080204,주식회사 제오시스,송재오,충청북도 청주시 흥덕구 봉명로 31 (복대동),송재오,070-5089-1717
10078498,주식회사 소프트넷,이장춘,"부산광역시 동구 자성로133번길 6 (범일동, 진흥 마제스타워 범일) 103동 3405호",윤민영,070-7732-0034
10064376,(주)진산인포시스,장우석,광주광역시 광산구 첨단중앙로152번길 81-10 (쌍암동) 308호,장우석,062-374-2271
10092994,에이아이엑스코리아(주),장태규,경상남도 창원시 마산회원구 봉암북7길 21 (봉암동) 3동302호,장태규,055-264-8598
10093297,(주)에스엠원,전재원,경상남도 창원시 의창구 창원대로18번길 22(팔용동) 과학기술에너지센터 1111호,민청식,055-251-7100
10093844,(주)엠에스벤터,오만석,"인천광역시 연수구 벚꽃로 130-3 (연수동, 연수푸르지오1단지)",김창열,02-1544-7120
10096558,(주)감소프트,최성열,경상북도 포항시 북구 침촌지구5길 4-1 (장성동),최정용,054-262-9140
10099971,주식회사 팀솔루션,김지인,울산광역시 중구 종가로 313 (우정동) 2201호,김지영,052-248-7009
10100094,주식회사 인그리드,윤상원,경상남도 창원시 마산회원구 봉암북7길 21 (봉암동) 5동 603호,박경채,055-715-8150
10085344,나인티시스템,이인옥,서울특별시 구로구 디지털로27길 24 (구로동),최성규,02-851-8511
10103942,티엔에스에이아이 주식회사,태석호,인천광역시 남동구 은봉로 52 (논현동),박찬준,032-834-7037
10077748,주식회사 나우리,김희영,전북특별자치도 전주시 완산구 홍산중앙로 30 (효자동3가),유선미,063-714-3440
10106745,주식회사 엠이티,장현수,경상북도 구미시 대학로 61 (양호동),이강욱,031-5183-4915
10108271,(주)콕스랩,정종수,세종특별자치시 한누리대로 312 (나성동),정윤수,070-8892-8099
10108442,나이스솔루션주식회사,박재근,서울특별시 금천구 디지털로9길 99(가산동) 스타밸리 1114호,박일호,02-2027-0077
10109185,(주)퍼즐시스템즈,김영일,서울특별시 영등포구 양평로21길 26 (양평동5가) 2406호,정준수,02-2135-1338
10231156,에이원솔루션,김경희,경기도 안양시 동안구 시민대로 161 (비산동),김경희,070-8282-5704
10231340,주식회사원오토텍,하원호,경상남도 창원시 성산구 완암로 50 (성산동),하원호,055-275-3944
10106188,모이다,김도희,부산광역시 사하구 신산로 120 (신평동),김도희,010-****-****
10077526,이든비즈텍,강명호,"서울특별시 영등포구 선유로49길 23 (양평동4가) 409호(양평동4가,선유도역2차아이에스비즈타워)",이철,02-798-1884
10078095,열림정보시스템(주),박정호,경상북도 포항시 남구 대이로60번길 4-10 (대잠동),박정호,054-285-4470
10075950,(주)엔트로정보기술,주영표,"서울특별시 금천구 가산디지털2로 53 , 1708호(가산동 한라시그마밸리)",이재한,02-6269-1340
10075999,(주)엠디아이에스,이창,부산광역시 사하구 하신번영로261번길 25 (하단동),김영미,070-4113-0901
10068811,나이스솔루션뱅크,박재근,서울특별시 금천구 디지털로9길 99 (가산동) 스타밸리 1114호,구연아,02-2027-0077
10076059,(주)케이트,이선규,부산광역시 해운대구 센텀동로 99 (재송동) 810호,김미현,051-316-8439
10063960,유니에버(주),남준모,경상북도 구미시 1공단로 212 (공단동),이성희,054-454-1820
10081947,(주)엠에프알씨,전만수,경상남도 진주시 동부로169번길 12 (충무공동) 윙스타워 A동 1208호,엄재근,055-755-7529
10075134,남경소프트,구자욱,"대구광역시 수성구 알파시티1로42길 11, 806호 (대흥동,태왕알파시티수성)",구자욱,053-655-1971
10064795,(주)컴퓨터메이트,"서상인,김성호",대구광역시 수성구 알파시티1로35길 23 (대흥동),권소영 ,053-812-3008
10072023,시너지시스템즈(주),정노영,서울특별시 구로구 디지털로33길 12 (구로동),정노영,02-862-1535
10077157,(주)티아이씨,서태곤,부산광역시 사상구 사상로 109 (감전동),서재호,070-4278-1998
10069221,(주)라임,노종호,대구광역시 달서구 달구벌대로 1158(신당동) 3층,노종호,053-261-7001
10083644,주식회사 한진에프에이에스,김영기,부산광역시 해운대구 센텀동로 71 (우동),최명숙,051-412-8644
10084975,(주)다온테크놀로지,정재성,경기도 고양시 덕양구 통일로 140 (동산동) 삼송테크노밸리 A동 B137호,오동준,070-4942-4204
10230905,(주)나무에프에이,남태호,울산광역시 북구 산하중앙2로 181 (산하동),남태호,010-****-****
10233978,티아이지코리아,허진석,서울특별시 영등포구 경인로 775 (문래동3가),박서현,02-857-5844
10234107,주식회사 하우토,최해철,경상북도 경주시 외동읍 관문로 1216-25,박지원,052-281-6833
10231642,(주)더블제이이엔씨,김주희,경상북도 구미시 산호대로 377 (공단동),문주성,010-****-****
10231790,주식회사 디엠스튜디오,권오준,부산광역시 수영구 장대골로 41 (광안동),이상동,051-627-8654
10232073,(주)망고시스템즈,하정환,경상남도 진주시 범골로54번길 30-9 (충무공동),임다혜,055-752-7095
10232908,에딤스(주),윤현숙,부산광역시 사상구 가야대로 330 (주례동),서대헌,051-964-7020
10233214,인제컴퍼니,이정율,부산광역시 강서구 과학산단1로60번길 30 (지사동),이연주,051-714-3482
10233593,주식회사 인터비전테크놀러지,조동진,서울특별시 금천구 가산디지털1로 168 (가산동),조동진,02-2026-5222
10233932,장성정보,장근섭,대전광역시 유성구 복용북로 19 (복용동),장근섭,010-****-****
10234124,주식회사 디지엔터테인먼트,백재성,대구광역시 수성구 알파시티1로42길 11 (대흥동),백재성,053-653-3511
10234172,(주)스택하이,노호영,대전광역시 유성구 가정북로 96 (장동),노호영,010-****-****
10096550,(주)디트리플,신현식,"경상북도 구미시 산호대로 253, 708호(공단동)",강예린,070-4047-8800
10097528,(주)메타뷰,김배진,경상남도 창원시 의창구 평산로 23 (팔용동) 신화테크노밸리 401호,노진송,055-222-9603
10098441,(주)노바소프트,이무상,경상북도 구미시 산동읍 첨단기업1로 17,김태훈,054-443-8541
10099396,(주)소프트원 창원지사,"김동욱,홍길준","경상남도 창원시 마산회원구 양덕서8길 6 , 1001호(석전동,보양엠비션빌) ",김진현,055-295-0094
10101381,리빈에이아이,이호준,"충청남도 천안시 서북구 천안천4길 32 (와촌동, 천안역세권 지역전략사업지원 행복주택)",이호준,041-909-9111
10103993,주식회사 티에스티이,하민진,세종특별자치시 한누리대로 1974(소담동) 3층 304호,이용진,070-299-4173
10105003,원더 솔루션즈,장원호,"경상남도 창원시 성산구 중앙대로 37(중앙동) , 5층 512호(중앙동, 경남오피스텔)",장원호,055-111-1111
10109021,주식회사 애브리,이장군,전라남도 나주시 빛가람로 746 (빛가람동),이장군,070-7668-1200
10221362,(주)아람솔루션,이준,전라북도 전주시 완산구 홍산북로 60-10 (효자동3가) 다옴빌딩 2층,정윤화,063-236-1941
10230263,주식회사 코덱스브리지,신현섭,대전광역시 서구 둔지로 11 (둔산동), 김지영,042-719-8899
10101431,주식회사 씨엠티,김정호,경상남도 양산시 유산공단8길 83-3 (유산동),김정호,055-381-9896
10231312,주식회사 아크웰,이영규,경상남도 김해시 진례면 고모로324번안길 163,이영규,055-344-3070
10231426,(주)리텍,이기범,전라북도 전주시 완산구 장교마을길 48-16 (평화동3가),이영훈,063-224-7739
10231501,주식회사 한빛테크윈,이찬명,경상북도 구미시 야은로9길 29 (봉곡동),이찬명,054-455-6218
10108275,(주)더프라임그룹,강윤아,경상북도 경산시 하양읍 지식산업4로 59,최재원,052-937-1200
10072337,(주)동서정보기술,정 성 근,경상남도 김해시 전하로161번길 10 (흥동),함형기,055-321-1515
10075956,주식회사 리엔씨소프트,최종배,울산광역시 북구 공단길 40 (효문동) 2층,최종배,052-295-5821
10085904,Bystronic(바이스트로닉코리아),최영철,인천광역시 연수구 인천타워대로 77 (송도동),전익철,055-282-0400
10081633,주식회사 코인트컴퍼니,김병복,서울특별시 금천구 가산디지털1로 205-27 (가산동),이헌구,070-8810-1170
10075759,주식회사 케이언트,배재범,서울특별시 금천구 디지털로9길 68 (가산동) 대륭포스트타워5차 1603호,배재범,02-6278-1225
10075240,주식회사 가온아이티,나필우,광주광역시 북구 첨단과기로 333 (대촌동) 생활로봇지원센터 405-1호,나필우,062-971-3990
10078182,주식회사디노,이병용,"부산광역시 부산진구 동천로 116 , 1007 (전포동, 한신밴)",이병용,051-894-7805
10088969,주식회사 씨테크시스템,"김기헌, 최일","경상남도 창원시 성산구 완암로 50 (성산동) 넥스동 411호, 707호",도진호,055-283-0185
10088911,(주)와이더,오성민,대전광역시 유성구 테크노1로 배제대학교 N211,노경석,042-719-7742
10089114,링크투어스(주),김애린,경기도 시흥시 경기과기대로 239 (정왕동),김애린,02-6949-0184
